index,chr,end,gene_id,start,strand,gene_description,index,miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7294,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Milk stearic acid content,172199,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7295,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Milk C14 index,172200,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7296,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Milk C16 index,172201,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7297,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Milk C18 index,172202,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7298,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Shear force,20824,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7299,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Milk yield,164868,Chr26
12192,26,37429983.0,ENSBTAG00000013779,37398572.0,-1.0,heat shock protein family A (Hsp70) member 12A [Source:VGNC Symbol;Acc:VGNC:55956],7300,ENSBTAT00000062680,bta-mir-2395 [Source:miRBase;Acc:MI0011435],bta-mir-2395,74,26,37419076,37419149,-1,Ensembl93,Somatic cell score,122119,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5188,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Yield grade,24779,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5189,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Pelvic area,106481,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5190,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk caprylic acid content,172192,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5191,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk capric acid content,172193,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5192,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk lauric acid content,172194,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5193,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk myristic acid content,172195,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5194,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk myristoleic acid content,172196,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5195,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk palmitic acid content,172197,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5196,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk palmitoleic acid content,172198,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5197,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk stearic acid content,172199,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5198,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk C14 index,172200,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5199,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk C16 index,172201,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5200,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk C18 index,172202,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5201,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Meat color a*,214937,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5202,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Shear force,20824,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5203,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Meat color L*,214921,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5204,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Milk yield,164868,Chr26
12221,26,42485654.0,ENSBTAG00000010786,42323742.0,1.0,transforming acidic coiled-coil containing protein 2 [Source:VGNC Symbol;Acc:VGNC:35558],5205,ENSBTAT00000062135,bta-mir-2396 [Source:miRBase;Acc:MI0011436],bta-mir-2396,69,26,42482649,42482717,1,Ensembl93,Somatic cell score,122119,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2959,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Residual feed intake,154697,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2960,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Somatic cell count,154819,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2961,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Somatic cell count,154865,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2962,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk eicosapentaenoic acid content,154950,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2963,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk eicosapentaenoic acid content,154966,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2964,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk palmitoleic acid content,155062,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2965,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk butyric acid content,155154,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2966,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk butyric acid content,155155,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2967,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk caproic acid content,155221,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2968,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk caproic acid content,155323,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2969,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk caproic acid content,155336,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2970,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk caproic acid content,155385,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2971,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk caprylic acid content,155477,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2972,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk tridecylic acid content,155732,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2973,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk tridecylic acid content,155740,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2974,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk tridecylic acid content,155941,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2975,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Milk tetracosanoic acid content,156357,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2976,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Partial efficiency of growth,35243,Chr26
12256,26,46238138.0,ENSBTAG00000012444,45848826.0,-1.0,ADAM metallopeptidase domain 12 [Source:VGNC Symbol;Acc:VGNC:25605],2977,ENSBTAT00000055142,,,117,26,46201328,46201444,-1,Ensembl93,Somatic cell score,122119,Chr26
12258,26,47295654.0,ENSBTAG00000031890,46791126.0,1.0,dedicator of cytokinesis 1 [Source:VGNC Symbol;Acc:VGNC:28154],10328,ENSBTAT00000065644,,,76,26,47180463,47180538,1,Ensembl93,Somatic cell score,122119,Chr26
12266,26,49773421.0,ENSBTAG00000005027,49742224.0,1.0,glutaredoxin 3 [Source:VGNC Symbol;Acc:VGNC:29417],5073,ENSBTAT00000062053,bta-mir-2397 [Source:miRBase;Acc:MI0011438],bta-mir-2397,74,26,49743766,49743839,1,Ensembl93,Somatic cell score,122119,Chr26
12288,27,1424171.0,ENSBTAG00000009739,1019177.0,-1.0,CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026],9998,ENSBTAT00000064738,,,76,27,1330181,1330256,-1,Ensembl93,Heifer pregnancy,119784,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7676,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Intramuscular fat,22875,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7677,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Calving ease (maternal),106514,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7678,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,First service conception,22898,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7679,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk myristic acid content,56377,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7680,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk palmitic acid content,56378,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7681,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk lauroleic acid content,56379,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7682,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk myristoleic acid content,56380,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7683,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk palmitoleic acid content,56381,Chr27
12435,27,33225949.0,ENSBTAG00000001529,33078653.0,-1.0,nuclear receptor binding SET domain protein 3 [Source:VGNC Symbol;Acc:VGNC:32273],7684,ENSBTAT00000062714,bta-mir-2400 [Source:miRBase;Acc:MI0011441],bta-mir-2400,74,27,33164739,33164812,-1,Ensembl93,Milk decenoic acid content,56388,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2172,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Docosapentaenoic acid content,19703,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2173,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Calving ease,24587,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2174,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Shear force,20827,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2175,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Interval from first to last insemination,138541,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2176,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Inseminations per conception,138542,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2177,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk myristic acid content,56377,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2178,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk palmitic acid content,56378,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2179,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk lauroleic acid content,56379,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2180,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk myristoleic acid content,56380,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2181,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk palmitoleic acid content,56381,Chr27
12460,27,36265466.0,ENSBTAG00000027629,36255858.0,-1.0,ankyrin 1 [Source:NCBI gene;Acc:353108],2182,ENSBTAT00000051764,bta-mir-486 [Source:miRBase;Acc:MI0009843],bta-mir-486,124,27,36261818,36261941,-1,Ensembl93,Milk decenoic acid content,56388,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5080,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk myristic acid content,56377,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5081,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk palmitic acid content,56378,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5082,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk lauroleic acid content,56379,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5083,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk myristoleic acid content,56380,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5084,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk palmitoleic acid content,56381,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5085,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk decenoic acid content,56388,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5086,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk palmitic acid content,211592,Chr27
12486,27,39934374.0,ENSBTAG00000003793,39876195.0,1.0,N-glycanase 1 [Source:VGNC Symbol;Acc:VGNC:32063],5087,ENSBTAT00000062058,bta-mir-2401 [Source:miRBase;Acc:MI0011443],bta-mir-2401,75,27,39897913,39897987,1,Ensembl93,Milk palmitic acid content,172203,Chr27
12556,28,10567332.0,ENSBTAG00000022886,9965915.0,1.0,ryanodine receptor 2 [Source:VGNC Symbol;Acc:VGNC:34234],3977,ENSBTAT00000060807,,,83,28,10204748,10204830,1,Ensembl93,Inseminations per conception,138543,Chr28
12556,28,10567332.0,ENSBTAG00000022886,9965915.0,1.0,ryanodine receptor 2 [Source:VGNC Symbol;Acc:VGNC:34234],3978,ENSBTAT00000060807,,,83,28,10204748,10204830,1,Ensembl93,Milk palmitoleic acid content,56374,Chr28
12837,29,17489455.0,ENSBTAG00000007439,17048262.0,1.0,teneurin transmembrane protein 4 [Source:VGNC Symbol;Acc:VGNC:35744],4301,ENSBTAT00000061705,,,74,29,17373082,17373155,1,Ensembl93,Milk protein yield,156701,Chr29
12837,29,17489455.0,ENSBTAG00000007439,17048262.0,1.0,teneurin transmembrane protein 4 [Source:VGNC Symbol;Acc:VGNC:35744],4302,ENSBTAT00000061705,,,74,29,17373082,17373155,1,Ensembl93,Milk protein percentage,140412,Chr29
12855,29,22423775.0,ENSBTAG00000021654,22275085.0,-1.0,growth arrest specific 2 [Source:VGNC Symbol;Acc:VGNC:29257],5088,ENSBTAT00000062059,,,72,29,22408994,22409065,-1,Ensembl93,First service conception,22899,Chr29
12855,29,22423775.0,ENSBTAG00000021654,22275085.0,-1.0,growth arrest specific 2 [Source:VGNC Symbol;Acc:VGNC:29257],5089,ENSBTAT00000062059,,,72,29,22408994,22409065,-1,Ensembl93,Milk fat yield,156669,Chr29
12855,29,22423775.0,ENSBTAG00000021654,22275085.0,-1.0,growth arrest specific 2 [Source:VGNC Symbol;Acc:VGNC:29257],5090,ENSBTAT00000062059,,,72,29,22408994,22409065,-1,Ensembl93,Calving to conception interval,126901,Chr29
12855,29,22423775.0,ENSBTAG00000021654,22275085.0,-1.0,growth arrest specific 2 [Source:VGNC Symbol;Acc:VGNC:29257],5091,ENSBTAT00000062059,,,72,29,22408994,22409065,-1,Ensembl93,Milk fat yield,164880,Chr29
12855,29,22423775.0,ENSBTAG00000021654,22275085.0,-1.0,growth arrest specific 2 [Source:VGNC Symbol;Acc:VGNC:29257],5092,ENSBTAT00000062059,,,72,29,22408994,22409065,-1,Ensembl93,Milk protein percentage,140412,Chr29
12864,29,25356586.0,ENSBTAG00000018431,25049903.0,-1.0,neuron navigator 2 [Source:VGNC Symbol;Acc:VGNC:31891],5431,ENSBTAT00000062338,bta-mir-449d [Source:miRBase;Acc:MI0011447],bta-mir-449d,75,29,25208519,25208593,-1,Ensembl93,Subcutaneous fat,56772,Chr29
12864,29,25356586.0,ENSBTAG00000018431,25049903.0,-1.0,neuron navigator 2 [Source:VGNC Symbol;Acc:VGNC:31891],5432,ENSBTAT00000062338,bta-mir-449d [Source:miRBase;Acc:MI0011447],bta-mir-449d,75,29,25208519,25208593,-1,Ensembl93,Milk fat yield,164880,Chr29
12864,29,25356586.0,ENSBTAG00000018431,25049903.0,-1.0,neuron navigator 2 [Source:VGNC Symbol;Acc:VGNC:31891],5433,ENSBTAT00000062338,bta-mir-449d [Source:miRBase;Acc:MI0011447],bta-mir-449d,75,29,25208519,25208593,-1,Ensembl93,Longissimus muscle area,122440,Chr29
12864,29,25356586.0,ENSBTAG00000018431,25049903.0,-1.0,neuron navigator 2 [Source:VGNC Symbol;Acc:VGNC:31891],5434,ENSBTAT00000062338,bta-mir-449d [Source:miRBase;Acc:MI0011447],bta-mir-449d,75,29,25208519,25208593,-1,Ensembl93,Milk protein percentage,140412,Chr29
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5582,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,Carcass weight,24644,Chr29
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5583,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,Body weight (weaning),24742,Chr29
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5584,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,Body weight (yearling),24810,Chr29
12981,29,30112563.0,ENSBTAG00000016506,30073041.0,1.0,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:VGNC Symbol;Acc:VGNC:35333]",5585,ENSBTAT00000062431,,,81,29,30096635,30096715,1,Ensembl93,Udder swelling score,106757,Chr29
